dateandtime,vehid,coord,gpscoord,spd,edge,lane,displacement,turnAngle,nextTLS,tflight,tl_state,tl_phase_duration,tl_lanes_controlled,tl_program,tl_next_switch
2025-04-03 23:54:23,veh0,"[10298.92292496828, 6158.911782165035]","[103.72774803450608, 1.3444249576360987]",70.01,539519074,539519074_0,2599.22,90.66,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 254.84626512477539, 'r'), ('joinedS_10', 24, 1134.5462651247758, 'y'), ('joinedS_10', 7, 1145.2762651247758, 'y'), ('joinedS_10', 14, 1151.7262651247759, 'g'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1349.4962651247758, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1512.3762651247757, 'r'))",,,,,,
2025-04-03 23:54:23,veh1,"[6343.509429675114, 6544.710821971608]","[103.6921992233526, 1.3478955653645472]",80.63,635479339,635479339_0,3886.58,42.63,"(('cluster_4930303717_568238350', 1, 3812.3352121332764, 'r'),)",,,,,,
2025-04-03 23:54:23,veh2,"[10117.202465483699, 3995.432156434543]","[103.72612498824189, 1.3248553986194591]",54.0,641559970,641559970_0,2850.0,251.99,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 718.9999999999999, 'G'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 807.41, 'G'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1202.8999999999999, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10319.354163353855, 6158.676609348288]","[103.72793165063429, 1.3444229267810799]",73.65,539519074,539519074_0,2619.68,90.66,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 234.38914349441444, 'r'), ('joinedS_10', 24, 1114.0891434944147, 'y'), ('joinedS_10', 7, 1124.8191434944147, 'y'), ('joinedS_10', 14, 1131.2691434944147, 'g'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1329.0391434944147, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1491.9191434944146, 'g'))",,,,,,
2025-04-03 23:54:24,veh1,"[6359.124436160891, 6561.659981361311]","[103.6923394714534, 1.3480489445120498]",82.96,:567939404_0,:567939404_0_0,3909.63,42.73,"(('cluster_4930303717_568238350', 1, 3789.2899440811534, 'r'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10102.880133805142, 3990.9809817939754]","[103.7259962954817, 1.3248150710759063]",54.0,641559970,641559970_0,2865.0,253.59,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 703.9999999999999, 'G'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 792.41, 'y'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1187.8999999999999, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10339.305850740497, 6158.559317538665]","[103.72811095651022, 1.3444219598883713]",71.92,539519074,539519074_0,2639.66,89.65,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 214.41247930726195, 'r'), ('joinedS_10', 24, 1094.1124793072622, 'r'), ('joinedS_10', 7, 1104.8424793072622, 'G'), ('joinedS_10', 14, 1111.2924793072623, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1309.0624793072623, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1471.9424793072621, 'g'))",,,,,,
2025-04-03 23:54:24,veh1,"[6374.735434681576, 6578.2944309786635]","[103.69247968507011, 1.3481994771331567]",82.13,44786155,44786155_1,3932.44,43.2,"(('cluster_4930303717_568238350', 1, 3766.4762366065297, 'r'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10088.476757992386, 3986.7949554433485]","[103.72586687317094, 1.3247771414224865]",54.0,641559970,641559970_0,2880.0,254.21,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 688.9999999999999, 'G'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 777.41, 'y'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1172.8999999999999, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10359.018044484475, 6158.713019464236]","[103.72828810880631, 1.344423442997815]",71.05,539519074,539519074_0,2659.39,89.28,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 194.675776066159, 'r'), ('joinedS_10', 24, 1074.3757760661592, 'r'), ('joinedS_10', 7, 1085.1057760661593, 'G'), ('joinedS_10', 14, 1091.5557760661593, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1289.3257760661593, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1452.2057760661592, 'g'))",,,,,,
2025-04-03 23:54:24,veh1,"[6389.896045763448, 6594.441532808382]","[103.69261585348433, 1.3483455995669147]",79.78,44786155,44786155_1,3954.61,43.2,"(('cluster_4930303717_568238350', 1, 3744.3141056949235, 'r'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10074.016307625448, 3982.809138114972]","[103.72573693702175, 1.3247410223937501]",54.0,641559970,641559970_0,2895.0,254.59,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 674.0, 'y'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 762.4100000000001, 'y'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1157.9, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10378.424849879411, 6159.1367029911235]","[103.72846251533318, 1.3444273666452193]",70.01,:5220597519_3,:5220597519_3_0,2678.84,88.74,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 175.2284743728065, 'r'), ('joinedS_10', 24, 1054.9284743728067, 'r'), ('joinedS_10', 7, 1065.6584743728067, 'G'), ('joinedS_10', 14, 1072.1084743728068, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1269.8784743728067, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1432.7584743728066, 'g'))",,,,,,
2025-04-03 23:54:24,veh1,"[6405.298218697266, 6610.845914756988]","[103.69275419155585, 1.3484940502532359]",81.05,44786155,44786155_1,3977.12,43.2,"(('cluster_4930303717_568238350', 1, 3721.798854097273, 'r'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10059.555857258509, 3978.823320786595]","[103.7256070008824, 1.3247049033618097]",54.0,641559970,641559970_0,2910.0,254.59,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 659.0, 'y'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 747.4100000000001, 'y'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1142.9, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10398.290875742978, 6159.65383441113]","[103.7286410484393, 1.344432137681663]",71.28,538208754#1,538208754#1_0,2698.64,88.69,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 155.42826635974544, 'r'), ('joinedS_10', 24, 1035.1282663597456, 'r'), ('joinedS_10', 7, 1045.8582663597456, 'G'), ('joinedS_10', 14, 1052.3082663597456, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1250.0782663597456, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1412.9582663597455, 'g'))",cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766,rrrrrrrGGgggrrrrrrrrrrrrGGGgg,18.0,"('652145500#0_0', '652145500#0_0', '652145500#0_1', '652145500#0_2', '652145500#0_2', '652145500#0_3', '652145500#0_3', '727750102#1_0', '727750102#1_1', '727750102#1_2', '727750102#1_2', '727750102#1_2', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '538208754#1_0', '538208754#1_0', '538208754#1_0', '538208754#1_1', '538208754#1_2', '538208754#1_2', '538208754#1_2', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0')","(Logic(programID='0', type=3, currentPhaseIndex=4, phases=(Phase(duration=17.0, state='GGGGrrrrrrrrrrrrrGGGGGrrrrrrr', minDur=8.0, maxDur=50.0, next='(1,)'), Phase(duration=5.0, state='yyyyrrrrrrrrrrrrryyyyyrrrrrrr', minDur=5.0, maxDur=5.0, next='(2,)'), Phase(duration=6.0, state='rrrrGGGrrrrrrrrrrrrrrrGGrrrrr', minDur=8.0, maxDur=50.0, next='(3,)'), Phase(duration=5.0, state='rrrryyyrrrrrrrrrrrrrrryyrrrrr', minDur=5.0, maxDur=5.0, next='(4,)'), Phase(duration=18.0, state='rrrrrrrGGgggrrrrrrrrrrrrGGGgg', minDur=5.0, maxDur=50.0, next='(5,)'), Phase(duration=5.0, state='rrrrrrryygggrrrrrrrrrrrryyygg', minDur=5.0, maxDur=5.0, next='(6,)'), Phase(duration=6.0, state='rrrrrrrrrGGGrrrrrrrrrrrrrrrGG', minDur=5.0, maxDur=50.0, next='(7,)'), Phase(duration=5.0, state='rrrrrrrrryyyrrrrrrrrrrrrrrryy', minDur=5.0, maxDur=5.0, next='(8,)'), Phase(duration=18.0, state='rrrrrrrrrrrrGGGGgGrrrrrrrrrrr', minDur=5.0, maxDur=50.0, next='(9,)'), Phase(duration=5.0, state='rrrrrrrrrrrryyyyyyrrrrrrrrrrr', minDur=5.0, maxDur=5.0, next='(0,)')), subParameter={}),)",199.0
2025-04-03 23:54:24,veh1,"[6420.912917891905, 6627.476651907007]","[103.69289443849573, 1.348644549338894]",82.17,44786155,44786155_1,3999.95,43.2,"(('cluster_4930303717_568238350', 1, 3698.9729267103003, 'r'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10045.09540689157, 3974.837503458218]","[103.72547706475291, 1.324668784326667]",54.0,641559970,641559970_0,2925.0,254.59,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 644.0, 'y'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 732.4100000000001, 'y'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1127.9, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10417.938594853757, 6159.7298655718305]","[103.72881762170435, 1.344432917915986]",70.39,538208754#1,538208754#1_0,2718.19,89.78,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 135.8755960603685, 'r'), ('joinedS_10', 24, 1015.5755960603685, 'r'), ('joinedS_10', 7, 1026.3055960603685, 'G'), ('joinedS_10', 14, 1032.7555960603686, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1230.5255960603686, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1393.4055960603685, 'y'))",cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766,rrrrrrrGGgggrrrrrrrrrrrrGGGgg,18.0,"('652145500#0_0', '652145500#0_0', '652145500#0_1', '652145500#0_2', '652145500#0_2', '652145500#0_3', '652145500#0_3', '727750102#1_0', '727750102#1_1', '727750102#1_2', '727750102#1_2', '727750102#1_2', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '538208754#1_0', '538208754#1_0', '538208754#1_0', '538208754#1_1', '538208754#1_2', '538208754#1_2', '538208754#1_2', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0')","(Logic(programID='0', type=3, currentPhaseIndex=4, phases=(Phase(duration=17.0, state='GGGGrrrrrrrrrrrrrGGGGGrrrrrrr', minDur=8.0, maxDur=50.0, next='(1,)'), Phase(duration=5.0, state='yyyyrrrrrrrrrrrrryyyyyrrrrrrr', minDur=5.0, maxDur=5.0, next='(2,)'), Phase(duration=6.0, state='rrrrGGGrrrrrrrrrrrrrrrGGrrrrr', minDur=8.0, maxDur=50.0, next='(3,)'), Phase(duration=5.0, state='rrrryyyrrrrrrrrrrrrrrryyrrrrr', minDur=5.0, maxDur=5.0, next='(4,)'), Phase(duration=18.0, state='rrrrrrrGGgggrrrrrrrrrrrrGGGgg', minDur=5.0, maxDur=50.0, next='(5,)'), Phase(duration=5.0, state='rrrrrrryygggrrrrrrrrrrrryyygg', minDur=5.0, maxDur=5.0, next='(6,)'), Phase(duration=6.0, state='rrrrrrrrrGGGrrrrrrrrrrrrrrrGG', minDur=5.0, maxDur=50.0, next='(7,)'), Phase(duration=5.0, state='rrrrrrrrryyyrrrrrrrrrrrrrrryy', minDur=5.0, maxDur=5.0, next='(8,)'), Phase(duration=18.0, state='rrrrrrrrrrrrGGGGgGrrrrrrrrrrr', minDur=5.0, maxDur=50.0, next='(9,)'), Phase(duration=5.0, state='rrrrrrrrrrrryyyyyyrrrrrrrrrrr', minDur=5.0, maxDur=5.0, next='(0,)')), subParameter={}),)",199.0
2025-04-03 23:54:24,veh1,"[6436.485236354006, 6644.062250638777]","[103.69303430479958, 1.3487946399550885]",81.95,44786155,44786155_1,4022.71,43.2,"(('cluster_4930303717_568238350', 1, 3676.2089524555313, 'G'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10030.503980087475, 3971.369764058774]","[103.72534594916701, 1.3246373506996776]",54.0,641559970,641559970_0,2940.0,257.03,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 629.0, 'y'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 717.4100000000001, 'G'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1112.9, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10437.62017767225, 6159.10573647851]","[103.72899450258963, 1.3444273653315966]",70.6,538208754#1,538208754#1_0,2737.8,94.08,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 116.26574302313261, 'r'), ('joinedS_10', 24, 995.9657430231326, 'r'), ('joinedS_10', 7, 1006.6957430231326, 'G'), ('joinedS_10', 14, 1013.1457430231327, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1210.9157430231328, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1373.7957430231327, 'y'))",cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766,rrrrrrrGGgggrrrrrrrrrrrrGGGgg,18.0,"('652145500#0_0', '652145500#0_0', '652145500#0_1', '652145500#0_2', '652145500#0_2', '652145500#0_3', '652145500#0_3', '727750102#1_0', '727750102#1_1', '727750102#1_2', '727750102#1_2', '727750102#1_2', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '538208754#1_0', '538208754#1_0', '538208754#1_0', '538208754#1_1', '538208754#1_2', '538208754#1_2', '538208754#1_2', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0')","(Logic(programID='0', type=3, currentPhaseIndex=4, phases=(Phase(duration=17.0, state='GGGGrrrrrrrrrrrrrGGGGGrrrrrrr', minDur=8.0, maxDur=50.0, next='(1,)'), Phase(duration=5.0, state='yyyyrrrrrrrrrrrrryyyyyrrrrrrr', minDur=5.0, maxDur=5.0, next='(2,)'), Phase(duration=6.0, state='rrrrGGGrrrrrrrrrrrrrrrGGrrrrr', minDur=8.0, maxDur=50.0, next='(3,)'), Phase(duration=5.0, state='rrrryyyrrrrrrrrrrrrrrryyrrrrr', minDur=5.0, maxDur=5.0, next='(4,)'), Phase(duration=18.0, state='rrrrrrrGGgggrrrrrrrrrrrrGGGgg', minDur=5.0, maxDur=50.0, next='(5,)'), Phase(duration=5.0, state='rrrrrrryygggrrrrrrrrrrrryyygg', minDur=5.0, maxDur=5.0, next='(6,)'), Phase(duration=6.0, state='rrrrrrrrrGGGrrrrrrrrrrrrrrrGG', minDur=5.0, maxDur=50.0, next='(7,)'), Phase(duration=5.0, state='rrrrrrrrryyyrrrrrrrrrrrrrrryy', minDur=5.0, maxDur=5.0, next='(8,)'), Phase(duration=18.0, state='rrrrrrrrrrrrGGGGgGrrrrrrrrrrr', minDur=5.0, maxDur=50.0, next='(9,)'), Phase(duration=5.0, state='rrrrrrrrrrrryyyyyyrrrrrrrrrrr', minDur=5.0, maxDur=5.0, next='(0,)')), subParameter={}),)",199.0
2025-04-03 23:54:24,veh1,"[6451.1213411415765, 6662.164422520401]","[103.6931657501711, 1.348958443276021]",83.97,44786155,44786155_1,4046.04,36.77,"(('cluster_4930303717_568238350', 1, 3652.883340962023, 'G'),)",,,,,,
2025-04-03 23:54:24,veh2,"[10015.886679082887, 3968.004370184178]","[103.72521460058894, 1.32460684266491]",54.0,641559970,641559970_0,2955.0,257.03,"(('cluster_1307507128_2327164290_5231665168_5231665169_5231665171_566642091', 7, 614.0, 'r'), ('cluster_1307507108_1307507130_4749207531_5231665170_5231665172_5231665173_5231665174_5231665179_566641913', 0, 702.4100000000001, 'G'), ('cluster_2327164297_246132108_5014446350_5014446510_8407867208_8407867209_8410544384_8410544385_8410544387_8410544388_8410544390_8410544391', 15, 1097.9, 'r'))",,,,,,
2025-04-03 23:54:24,veh0,"[10457.65735129962, 6157.545589383493]","[103.72917458355195, 1.3444133481029008]",72.01,538208754#1,538208754#1_0,2757.81,95.57,"(('cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766', 19, 96.26263424982326, 'r'), ('joinedS_10', 24, 975.9626342498233, 'r'), ('joinedS_10', 7, 986.6926342498233, 'G'), ('joinedS_10', 14, 993.1426342498233, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 1190.9126342498232, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 1353.792634249823, 'y'))",cluster_1599284184_237568212_4736420883_5179030747_5179030749_5179030750_5179030752_5179030754_5220597509_5220597510_5220601830_6819927991_6819927999_6819928000_6819928001_8428043766,rrrrrrryygggrrrrrrrrrrrryyygg,5.0,"('652145500#0_0', '652145500#0_0', '652145500#0_1', '652145500#0_2', '652145500#0_2', '652145500#0_3', '652145500#0_3', '727750102#1_0', '727750102#1_1', '727750102#1_2', '727750102#1_2', '727750102#1_2', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '539519089#2_0', '538208754#1_0', '538208754#1_0', '538208754#1_0', '538208754#1_1', '538208754#1_2', '538208754#1_2', '538208754#1_2', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0', '-445470550#2_0')","(Logic(programID='0', type=3, currentPhaseIndex=5, phases=(Phase(duration=17.0, state='GGGGrrrrrrrrrrrrrGGGGGrrrrrrr', minDur=8.0, maxDur=50.0, next='(1,)'), Phase(duration=5.0, state='yyyyrrrrrrrrrrrrryyyyyrrrrrrr', minDur=5.0, maxDur=5.0, next='(2,)'), Phase(duration=6.0, state='rrrrGGGrrrrrrrrrrrrrrrGGrrrrr', minDur=8.0, maxDur=50.0, next='(3,)'), Phase(duration=5.0, state='rrrryyyrrrrrrrrrrrrrrryyrrrrr', minDur=5.0, maxDur=5.0, next='(4,)'), Phase(duration=18.0, state='rrrrrrrGGgggrrrrrrrrrrrrGGGgg', minDur=5.0, maxDur=50.0, next='(5,)'), Phase(duration=5.0, state='rrrrrrryygggrrrrrrrrrrrryyygg', minDur=5.0, maxDur=5.0, next='(6,)'), Phase(duration=6.0, state='rrrrrrrrrGGGrrrrrrrrrrrrrrrGG', minDur=5.0, maxDur=50.0, next='(7,)'), Phase(duration=5.0, state='rrrrrrrrryyyrrrrrrrrrrrrrrryy', minDur=5.0, maxDur=5.0, next='(8,)'), Phase(duration=18.0, state='rrrrrrrrrrrrGGGGgGrrrrrrrrrrr', minDur=5.0, maxDur=50.0, next='(9,)'), Phase(duration=5.0, state='rrrrrrrrrrrryyyyyyrrrrrrrrrrr', minDur=5.0, maxDur=5.0, next='(0,)')), subParameter={}),)",204.0
